place_id,place_name,latitude,longitude,address,zip_code
ChIJleWegJHTD4gRsIMGm3IjUcM,yolk test kitchen,41.91358779004821,-87.6822028354253,1767 n milwaukee ave ,60647
ChIJI1dehI0xDogRRkvKIpUspHM,las asadas mexican grill,41.80802515275297,-87.72003743037237,3834 w 47th st ,60632
ChIJBRuLGC_MD4gRfUVkzaQBIZk,la palapita,41.80802515275297,-87.72003743037237,3834 w 47th st ,60632
ChIJ-auSyWItDogRQwUqcwljejE,crazy bird,41.89119348444125,-87.65705497652716,1160 w grand ave ,60642
ChIJIYRFg7IsDogRAW0zLguKL-A,the redhead piano bar,41.893370903547904,-87.62878315259044,16-18 w ontario st ,60654
ChIJTW33Mf8sDogRiUnjYL3R_ck,haisous,41.8579631274509,-87.6533577347641,1800-1802 s carpenter st ,60608
ChIJ5dzicc82DogRAgt6UbqYZO0,harmony restaurant,41.792163848654795,-87.78540566160221,6525 w archer ave ,60638
ChIJKZPKuZzTD4gRdrBluOezgiI,himalayan sherpa kitchen,41.968442053562335,-87.69630357897282,2701 w lawrence ave ,60625
ChIJtYr4-kUvDogRSldaqlz8S0I,maxwell street express,41.7360797687383,-87.65085877776569,1058 w 87th st ,60620
ChIJ3Y3Wx5YxDogR4InextcWNAs,domino's pizza,41.801786842810614,-87.72355455269388,5016 s pulaski rd ,60632
ChIJk6AQeNotDogRSYiKuU0vC50,avli river north,41.89483049188808,-87.63430053853016,700-702 n wells st ,60654
ChIJfyRm5UskDogRm6rm5r8cYR8,tony's steak & lemonade shrimp max fish & chicken,41.735616946080604,-87.66778329790544,1757 w 87th st ,60620
ChIJO7XGtKTSD4gRJFn6EFcbOzw,new china station,41.910205129391386,-87.68770229368916,2411 w north ave ,60647
ChIJVwHOlyi0D4gRNjLVMUoK00A,macaroni grill,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666
ChIJO_rhitssDogRcLK0gyPMFFU,stelio's bottles & bites,41.881102463653505,-87.65186501694456,19 s morgan st ,60607
ChIJ10rNfwrRD4gRSjnpjnj4iTU,aramark@ loyola simpson  residential,41.99740324090077,-87.65829455130033,6333 n winthrop ave ,60660
ChIJo_4DJAG3D4gRPsUur_-crLQ,mcdonalds,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666
ChIJ8dmDsngyDogR9fVU3ei4oeQ,apollo's 2000,41.85174848380867,-87.69858330280417,2875 w cermak rd ,60623
ChIJZ5jUr4bSD4gRRWEDncTz1AE,arbor,41.932024920103814,-87.69216904438716,2545 w diversey ave ,60647
ChIJO3DkVAnND4gR6k_9s99ZXlI,el guanaco,41.931959438085926,-87.72223430061649,3802 w diversey ave ,60647
ChIJk8P6YM_ND4gRVbEpbXPtduQ,campesino restaurant,41.968336274546,-87.70878272483317,3207-3209 w lawrence ave ,60625
ChIJAdR9Cr4sDogRBUmDi4xUdqc,taco burrito king,41.87669790361039,-87.63354313948199,405 s wells st ,60607
ChIJT8Iak_8tDogRaLHBn_ysQGU,d'nuez,41.81846434483413,-87.69688003750433,4125 s archer ave ,60632
ChIJ7zvMixjSD4gRmh5s7oloPNk,vegetarian express,41.968330403151455,-87.67902762942835,4747 n damen ave ,60625
ChIJQ0br6L-WD4gRxBPZES-H8io,dairy queen brazer,41.95327478609715,-87.76852367918282,5636 w irving park rd ,60634
ChIJ8W5KpKj0WYgRXlQU3Lknu-c,liberty house cafe llc,41.99551715572943,-87.71283315154741,6253 b n mccormick rd ,60659
ChIJaQvkeWLND4gR7dWuaDjRh5A,cafe mustache,41.92335589370735,-87.69785017026875,2313-2315 n milwaukee ave ,60647
ChIJN1vshn7ND4gRUJtD382NSHA,masa azul,41.93196913588585,-87.70013311819626,2901 w diversey ave ,60647
ChIJ5dZAOAYoDogRr_Y0nk0d7lU,harold's chicken shack ,41.73637382027632,-87.62723156456728,100 w 87th st ,60620
ChIJgfMD36YoDogRW9r8FqP4MDM,captain hooks of dan ryan,41.73603017519755,-87.62909450857559,205 w 87th st ,60620
ChIJk9y3ZiDND4gRqJBU4SN8tOA,frida's pizza corporation,41.9385394320182,-87.7606308007806,5337 w belmont ave ,60641
ChIJT52lfdkvDogRQ3U6t5cF0HE,onesti pizzeria inc,41.76443416454271,-87.69279450732277,2755 w 71st st ,60629
ChIJ53HcncLSD4gRRiSbj06ahKw,cortland's garage,41.915974566321076,-87.66962157196224,1645 w cortland st ,60622
ChIJT52lfdkvDogRQ3U6t5cF0HE,onesti pizzeria,41.76443416454271,-87.69279450732277,2755 w 71st st ,60629
ChIJwWCKPpvSD4gR0yAwOZi2y6E,cherubs 1,41.92497651650807,-87.69116242232869,2524 w fullerton ave ,60647
ChIJmYibGeXND4gR7VFs8DnaBE8,taqueria el dorado ,41.96833532113604,-87.70886984436869,3209 w lawrence ave ,60625
ChIJgda8oQPRD4gRp0clC3sSS8c,andhradarbar,41.997897013484966,-87.68658605962808,2240-2242 w devon ave ,60659
ChIJuSHgkZfSD4gRMhgH9emwC7g,lazo's tacos,41.917676497980096,-87.6872657017977,2003-2011 n western ave ,60647
ChIJo_4DJAG3D4gRPsUur_-crLQ,mcdonald's restaurant,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666
ChIJpWTWK4vND4gRlZtaoqPlTwM,taqueria las flores,41.975805123578695,-87.7132619526397,3352-3354 w foster ave ,60625
ChIJndCu0MIsDogRuc-ELT_6cw0,chinese yum yum,41.87783134486316,-87.64764834758425,809 w jackson blvd ,60607
ChIJEz7d07_RD4gRaOoi0-qF4cU,bismillah restaurant,41.99778802851346,-87.69280878916278,2510 w devon ave ,60659
ChIJizNZgJ22D4gRWbn0oN4SKGA,tortas frontera,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666
ChIJiy698YswDogRd7IAS81kOAY,wendy's,41.75466012439375,-87.7413847586052,7601 s cicero ave ,60652
ChIJ0c5uLLbSD4gREt5-41edUc0,mirai sushi,41.90328489854517,-87.6781414560568,2020 w division st ,60622
ChIJmYibGeXND4gR7VFs8DnaBE8,taqueria el dorado,41.968819723568394,-87.6822915036914,2114 w lawrence ave ,60625
ChIJsd4Bvr6vD4gRczYyW5bI0os,big bowl,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666
ChIJj6gbC42xD4gR9EHXFjqir1w,krispy kreme doughnuts,41.88342263701489,-87.62802165207536,108 n state st ,60602
ChIJL4yMHHLMD4gRgSRCmGIWGLk,ninja,41.95270874578,-87.76713114902138,3944 n central ave ,60634
ChIJdZ8iEtLSD4gRnbo11-QkYXY,mon lung chop suey,41.90000749953961,-87.66725382248163,1009 n ashland ave ,60622
ChIJ__-vAQEtDogRd83F6HhJHtI,twisted tacos,41.87961077820512,-87.62685551466794,24 e adams st ,60603
ChIJE6NfZ67SD4gRjZO9aR-80PM,innjoy,41.90304415750275,-87.67927089988581,2051 w division st ,60622
ChIJx4b-6TTND4gRuFNqWx9ydO8,bonita's restaurant inc,41.91722351626528,-87.73059969166016,4138 w armitage ave ,60639
ChIJ6f9YYqTSD4gR1Al4SlCmveM,subway,41.91039897821153,-87.6902068285586,2512 w north ave ,60647
ChIJqaCAFCMxDogRy6lcGqlGVkA,taco bell ,41.795362472352096,-87.7233692082325,5350 s pulaski rd ,60632
ChIJ5ehT21rRD4gRYMyP4Bd66Qk,chicago taichi bubble tea,42.00558686485114,-87.66107732040031,6800 n sheridan rd ,60626
ChIJpR2V8BXND4gRPy600MzMcyg,el capitan restaurant,41.91733689553147,-87.721449987074,3754-3758 w armitage ave ,60647
ChIJUXzIKpYxDogRnbnEHYZ9W1A,el sombrero,41.80933272861339,-87.72349163256884,4611 s pulaski rd ,60632
ChIJj9qgFCzOD4gRnwbBwXYB2uA,the main pizza,42.01192482773641,-87.70123045712496,2839 w touhy ave ,60645
ChIJAQDAYrUsDogRP4hNEthCzr4,"11 dining, llc",41.871996129912795,-87.63920429168549,801 s canal st ,60607
ChIJrcr26tAsDogR-8GTqB3rpjU,ace hotel chicago,41.88712191392366,-87.65203575962191,311-319 n morgan st ,60607
ChIJXY5CiyctDogR8-v6307huWo,alhambra palace restaurant,41.88432780168576,-87.65845724300314,1240 w randolph st ,60607
ChIJXaUCWbUxDogRncafrBDgra0,palermo's restaurant,41.77863125454842,-87.71742437604965,3751 w 63rd st ,60629
ChIJ4bJirsDOD4gRHBc7Q6VsMvw,city's edge bar & grill,41.997435233866156,-87.76125861652775,5310 w devon ave ,60646
ChIJxW2fRcItDogRH2TeNyK4QDE,kokku llc,41.87791559996099,-87.65621646106639,1140 w jackson blvd ,60607
ChIJo9Vb9iLOD4gR8NIzMkXtE0k,delhi darbar,41.99757606083328,-87.70500110804562,3010 w devon ave ,60659
ChIJ9eemRwgtDogR_EsmnDF1M4E,las carnitas uruapan,41.793570492325294,-87.69440453864611,2813-15 w 55th st ,60632
ChIJk0ZwggrND4gRhLt0yJGJSos,cafe tacuba chicago,41.967983305405404,-87.74177611404262,4507 w lawrence ave ,60630
ChIJQ6cCiIPMD4gR2Q-YfEDHkBk,avenida del sabor,41.931094868682656,-87.7713443827231,5805 w diversey ave ,60639
ChIJ1cFlAp46DogR0uNpub-Lvkg,conte's pizza,41.738117520954034,-87.7216916107363,8512 s pulaski rd ,60652
ChIJ4bCV89jTD4gRb0AoSPNPwQg,rhyme or reason,41.90331444109649,-87.6764167191003,1938-1940 w division st ,60622
ChIJKxRagyzSD4gRI4qY0Rka_Aw,lao sze chuan,41.96995886314596,-87.65984317819886,4832 n broadway ,60640
ChIJdfJsBUDOD4gRLe7ZJKLjYXU,via veneto,41.99647012267009,-87.7175038126524,6340 n lincoln ave ,60659
ChIJ8U0rEmIsDogROcBPM_7xIL4,daebak korean bbq,41.85478377573143,-87.6327328095787,2017 s wells st ,60616
ChIJqQyWfSa0D4gRN_IZ45o_HCE,argo tea,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666
ChIJiUAZ5xLND4gRBG_Svxpnqz4,raymonds tacos no. 3,41.924694271720426,-87.71859337650946,3638 w fullerton ave ,60647
ChIJz29MdHrND4gR5pq83uUZbVo,longman & eagle,41.930126115324036,-87.70723080718348,2657 n kedzie ave ,60647
ChIJTYZMDiotDogRvZPaS632PK0,jimmy johns,41.89176977820589,-87.65860461424934,520 n ogden ave ,60642
ChIJc-2ARiYtDogR8yFmljemmO0,gyu-kaku restaurant,41.88428889843475,-87.66127941800869,1364 w randolph st ,60607
ChIJ1TxkUvnRD4gRJYJ320Q9KOQ,mekato's colombian bakery,41.980205519802354,-87.6926003777661,5423 n lincoln ave ,60625
ChIJ4bCV89jTD4gRb0AoSPNPwQg,sea & olive,41.90331444109649,-87.6764167191003,1938-1940 w division st ,60622
ChIJS3nLocoxDogRUo8v-9k-9dE,los pekes ice cream & coffee shop,41.778855337866396,-87.71712584709125,3742 w 63rd st ,60629
ChIJaeDsomDND4gRiwTMaTCG1TM,healthcare alternative systems,41.91707339369025,-87.70193043997543,1949 n humboldt blvd ,60647
ChIJbcernpDSD4gRtKDGH8yR2y4,quesadilla la reina del sur inc,41.92271136874486,-87.6874275597316,2235 n western ave ,60647
ChIJJYtx1jAsDogRvjrVCUAgao4,johnny o's,41.830791780461546,-87.65082245322775,3465 s morgan st ,60608
ChIJjy-MvNPTD4gRkuZHiDgtPgo,antojos & shakes,41.90284877198458,-87.69306763647268,2627 w division st ,60622
ChIJcRRjSCm0D4gRxJ7bVvbQtBM,frontera tortas  by rick bayless gate k4 t3,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666
ChIJdwM9Ir7ID4gR0qNqi9vN3LM,charcoal flame,42.00913302441507,-87.6738463824712,7003 n clark st ,60626
ChIJR6FXtZfSD4gRjJvLCYWO7Vg,floyd's pub,41.917458568356686,-87.6851026411648,1944 n oakley ave ,60647
ChIJSb5z5t4tDogRe8PeMVTvDkA,taco lulu,41.879163618039705,-87.64264995953803,601 w adams st ,60661
ChIJlSSuJNXTD4gR6KO1UEzrdew,"double happiness enterprises, inc.",41.97316839903074,-87.65736357565744,1061 w argyle st ,60640
ChIJCSm5CUYwDogRKiWt4wsX5EM,dunkin donuts/baskin robbins,41.766871449399645,-87.72231683922517,6925 s pulaski rd ,60629
ChIJsT3Fut_RD4gRdgJufFoRRWI,uru-swati,41.99751643797393,-87.69592211008249,2629 w devon ave ,60659
ChIJ78NyRsUsDogR6AqyYoPrts4,au cheval,41.88451545836221,-87.64749730032112,800 w randolph st ,60607
ChIJs1HOuK4FBYgREBfd2sHyGwg,la terraza,41.83938905272788,-87.72427111249546,2839 s pulaski rd ,60623
ChIJLRNSnaEtDogRPvL7_wL6Fwg,bp,41.852071127711035,-87.67556229949928,1955 w cermak rd ,60608
ChIJB0HzSwgtDogRz3cK_3JXy-E,nitecap coffee bar llc,41.85784563395503,-87.67028364184357,1738 w 18th st ,60608
ChIJ_w7sVbHTD4gRYiLj4jA2o-Y,smokey's wing shack,41.90284877198458,-87.69306763647268,2627 w division st ,60622
ChIJF5VonrjSD4gRBgGbmXf3hWU,belly q/urban belly ii,41.88427444889852,-87.6624330256578,1400 w randolph st ,60607
ChIJL4EI15_LD4gRyz0pgTLrVnw,overtime bar and grill,41.938298112741435,-87.79390970721451,6714-6718 w belmont ave ,60634
ChIJY67C8EfLD4gRTZuqwPeFNRw,cafe hoang,41.90912535950115,-87.79562029285854,6818 w north ave ,60707
ChIJdeaorlMtDogRgPr-G3W_Lho,jerky jerk rare,41.86890766821779,-87.683275390726,2251-2253 w taylor st ,60612
ChIJh_oVv0QtDogRlRO5mTl-LuY,popeyes famous fried chicken,41.88263293865735,-87.686621829305,50 n western ave ,60612
ChIJuSHgkZfSD4gRMhgH9emwC7g,little lazo's,41.917531659094365,-87.68726210292009,1961 n western ave ,60647
ChIJ__8739HSD4gRuKgGEgcnPvM,mariscos la costa,41.902539299640786,-87.66761746288637,1132 n ashland ave ,60622
ChIJ04emFn7ND4gRJ_2kvIAhixQ,international house of pancakes,41.93219923769267,-87.69851035446804,2818 w diversey ave ,60647
ChIJTxSyOsfSD4gRUy8JoHTgkVw,piece out,41.91039968165606,-87.67601118847784,1923 w north ave ,60622
ChIJVR42WNksDogRntizbJVxpME,crosstown fitness,41.88157047910092,-87.65332321194828,1031 w madison st ,60607
ChIJgVZJntAsDogRGymcVEr0ypI,gaijin japanese restaurant,41.885700767664,-87.65176311854694,950 w lake st ,60607
ChIJUd2L8trND4gRJZ9gTYiBhIQ,los asadores mexican grill,41.97582181741593,-87.71172940864521,3312 w foster ave ,60625
ChIJY4TVKFQkDogR4mjVqRDBbLU,"home of the hoagy,inc",41.69231135890114,-87.6552682468684,1316 w 111th st ,60643
ChIJVfsb7Rg7DogRoZ5xFCSrzg4,firewater saloon mount greenwood,41.691406189233774,-87.71830607808162,3908 w 111th st ,60655
ChIJE20SeJDND4gRRxLzMpy7uI4,subway restaurant,41.93192146498925,-87.7077419067256,3207 w diversey ave ,60647
ChIJfWmJOsfSD4gRVMPC4R4Q10w,piece,41.910397185945115,-87.6761810963592,1927 w north ave ,60622
ChIJi9juTI7JD4gRAH89Tqt81iA,kung fu wok restaurant,41.99496878030707,-87.78543707203039,6249 n milwaukee ave ,60646
ChIJu1U9qsnSD4gRu1jZ4n1kTNY,red square,41.90333103206356,-87.67543391800302,1914-1916 w division st ,60622
ChIJ7ThroxstDogRcgnRTuaTCrQ,golden thai,41.86918475349806,-87.66450967311361,1509 w taylor st ,60607
ChIJwxSm6J4yDogRfdNjdyC2u9o,maxwell street sacramento,41.87370411501883,-87.70086461713747,601 s sacramento blvd ,60612
ChIJibzc3rYtDogRNFEVMQCu1vE,jason wok,41.86878383901945,-87.68624468790968,1014 s western ave ,60612
ChIJAfy1G37ND4gRTridzOuEXzw,popeyes,41.93220539506453,-87.69767924386909,2800 w diversey ave ,60647
ChIJ5_FPg4_RD4gRYqCP-6QJtMQ,tanoshi sushi mikes,41.98309881120602,-87.66852394399494,5547 n clark st ,60640
ChIJI06KKzUtDogRNqs5Ha0G54w,roots handmade pizza,41.896044909585854,-87.67560484584318,1922-1924 w chicago ave ,60622
ChIJVaF9pRstDogRs-PzIlSi4Rs,jubranos,41.86917813329072,-87.66490728096329,1519 w taylor st ,60607
ChIJne25kwjND4gRatqWgG8TDqM,starbucks coffee ,41.967671015100265,-87.76759623699381,5601 w lawrence ave ,60630
ChIJOQgJucbSD4gRgVXXEp8csFw,las palmas,41.91042962586729,-87.67394168112114,1835 w north ave ,60622
ChIJ16xtFdLND4gRGpN0OOoZCxM,"ssyal ginseng house, inc",41.96807525591039,-87.73302714630069,4201 w lawrence ave ,60630
ChIJo6S8k4LRD4gRdaIrevdrc_Y,blowfish contemporary sushi,41.98352603576393,-87.65931794356672,1131 w bryn mawr ave ,60660
ChIJyRS8tTrTD4gRtrGH7OKHXSc,danang kitchen,41.97319036182206,-87.65575295517391,1019 1/2 w argyle st ,60640
ChIJ4xXTeZfSD4gR6QeZRvAMOkc,birrieria estilo jalisco inc.,41.922472275724004,-87.68771380635988,2230 n western ave ,60647
ChIJvzCdHhbMD4gR376DHc_Jr-I,the windsor,41.96315881688357,-87.75684243172473,4530 n milwaukee ave ,60630
ChIJpVx_DzjMD4gRvFIQLcx5gVI,i.h.o.p.,41.95742941661818,-87.74757441604942,4210 n cicero ave ,60641
ChIJHzZbocg0DogRCXhCAB0ZcGM,cooper's,41.93992587298261,-87.66025188109599,1232 w belmont ave ,60657
ChIJq6q6wLjSD4gROoqWFKpgB6Q,angry pig tavern,41.91034561901541,-87.67906657744264,2039-2041 w north ave ,60647
ChIJBek4rsDSD4gRl_vkgCbqDnU,northside bar and grill,41.91151626874878,-87.67734069528593,1635-1637 n damen ave ,60647
ChIJFRe8FPstDogRDmWvccThc-U,mcdonald's ,41.823158345079044,-87.68923664723573,3867 s archer ave ,60632
ChIJWU5qmL3SD4gRCQYHHxYtp7E,silom12,41.91490097692986,-87.6846674276531,1846-1848 n milwaukee ave ,60647
ChIJRSn-ONe1D4gRai9JNZj47wM,gold coast dogs,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666
ChIJRUPK8-_ND4gRVwrTsYcYnqQ,salam  restaurant,41.96571901742301,-87.70853756167853,4634-4636 n kedzie ave ,60625
ChIJg66fHCe0D4gR44TuxP8UWCY,united club,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666
ChIJF2f7353RD4gR6irbDQFlnqM,china palace,41.98992502738334,-87.65943957792769,1129 w thorndale ave ,60660
ChIJL04Mzo21D4gR0Bx9ReEm2eM,host international inc-goose island t3,42.008536400868735,-87.91442843927048,11601 w touhy ave ,60666
ChIJLRbpVM7SD4gRGbrDwLRHcrQ,bangers & lace,41.903410014986854,-87.67029621760885,1670 w division st ,60622
ChIJKXQZpXrLD4gRsc9IPF_36LY,ming brickyard super china buffet inc.,41.92884722332376,-87.7857810192012,2650 n narragansett ave ,60639
ChIJe44dX3AtDogRubIB3j62c8s,burger king ,41.864646729615934,-87.68600251219546,2401-2407 w ogden ave ,60608
ChIJMUPhAPoxDogReOLexgb0KeY,frank's chicago shrimp house,41.812181052065476,-87.70712481334274,4459 s archer ave ,60632
ChIJ1zhOMHIuDogRyB8Aw1tcowI,la cecina restaurant,41.808630431592775,-87.67361893018992,1934 w 47th st ,60609
ChIJvxctudAxDogRsjjV5X5VXFA,betty's icecream,41.78684434610169,-87.70350999751714,5840 s kedzie ave ,60629
ChIJB5GjFaTTD4gRHD9V-8hB0-A,vanille pattisserie,41.94129418083914,-87.64429200618662,3243 n broadway ,60657
ChIJ-aKXPgzTD4gRLor4Q1tfvr8,cafe vienna,41.92848737421647,-87.64204435669477,2523 n clark st ,60614
ChIJj74yhxTTD4gRBdgIqda58zg,gemini bistro,41.920057536694095,-87.64101934425842,2075 n lincoln ave ,60614
ChIJBZiqlknLD4gRvgytA49w_Fo,fannie schmoe's bakery llc.,41.954142628314095,-87.74875050321968,4042 n milwaukee ave ,60641
ChIJaRl6eNgsDogRf8lujStctCQ,lou malnati's pizzeria,41.884113576693956,-87.6580816735995,1235 w randolph st ,60607
ChIJTcDpnlHSD4gRZOaxJicTdjo,tuco & blondie,41.94330695630928,-87.66406138245193,3356-3358 n southport ave ,60657
ChIJ-Ufji7zLD4gRonqmEoMu9sk,anthony's diner,41.945225909077436,-87.81607437620299,7544 w addison st ,60634
ChIJudKeYtIsDogRfWhiR7GzovE,galleria marchetti,41.89324923448882,-87.64879205703045,825 w erie st ,60642
ChIJfXWIMNnSD4gRS7RwZCotnlQ,stanley's grill,41.9102628778286,-87.66170856673064,1543 n elston ave ,60622
ChIJRx_TgsAvDogRJjpEo7lUKeQ,taqueria mi pueblo,41.80100543752876,-87.68661612013952,2459 w 51st st ,60632
ChIJfY9dm8U2DogRYoSruwpQoTg,the shrimp shack,41.79213894220009,-87.78674847587374,6601 w archer ave ,60638
ChIJEQ9xRhDTD4gRp1djRjjsB8I,johnny's beef & gyros,41.92362446590992,-87.64642729029045,2300 n lincoln ave ,60614
ChIJ2ypthVYTDogRgTsL-BiW9Sc,chew on  this,41.945225909077436,-87.81607437620299,7544 w addison st ,60634
ChIJLwehLqovDogR-Nn3Z5VJJNY,chefshaun's hunger hideout,41.74987081545715,-87.68680008233818,2539 w 79th st ,60652
ChIJWyc4-ozND4gRYGmcEotDMis,tano's pizzeria,41.954050096788976,-87.70472907257313,3038 w irving park rd ,60618
ChIJO7epIgzTD4gRZBrmnpnHXKQ,aloha grill hawaiian bbq inc.,41.92868791566252,-87.6424846713895,2534 n clark st ,60614
ChIJFXchGjxt_oYR3OZ7Dv4sz3A,neveria y fruteria mi linda michoacana,41.786530774401776,-87.69277691398389,2740 w 59th st ,60629
ChIJmQvfksvTD4gRafdwOI7HfhY,pizza-metro,41.90319053056459,-87.67029008677444,1707 w division st ,60622
ChIJa6l3MhjTD4gR7_dFRCJ_Et4,raw bar & grill,41.94953364110841,-87.65856122309641,3718-3720 n clark st ,60613
ChIJ9yFCWILRD4gRSedorYiAK2M,pasteur of chicago,41.982514139614246,-87.65989035282759,5523-5525 n broadway ,60640
ChIJ8yetOQXTD4gRHp_6Nm83kg0,qdoba mexican eats ,41.932531176231386,-87.65370947965263,957 w diversey pkwy ,60614
ChIJEzgABtHRD4gRPzEAQTC33FI,bina's cafe,42.00853953880007,-87.69050051086754,2407 w lunt ave ,60645
ChIJ4QZeuxvMD4gRyscApg13-OQ,mcdonald's,41.9706775856096,-87.76342894418006,4946 n milwaukee ave ,60630
ChIJgTgrrPrMD4gR2_8oNRNQyzA,restaurante y tamaleria la bendicion inc,41.92809931574407,-87.74630655430202,2567 n cicero ave ,60639
ChIJWQwINsQtDogRQvFqTEb7llc,siri indian restaurant,41.86939628798951,-87.66499334444555,1520 w taylor st ,60607
ChIJ8b4wTs7SD4gR_Qgol2aC7bU,5411 empanadas,41.90319824225925,-87.66979533648626,1659 w division st ,60622
ChIJVR_s6bLTD4gRE48xLsrwvIM,cubby bear lounge ltd,41.947085343828114,-87.65663783493278,1059-1065 w addison st ,60613
ChIJ2TzjVki8QIYR8rBeeXUQuGA,dona chela restaurant,41.850399240651626,-87.68057158857073,2158 w 23rd st ,60608
ChIJgQw0jYvRD4gRXORjbUrNq4s,paulines,41.92512768539323,-87.66204067083223,1337 w fullerton ave ,60614
ChIJYZ60zNgwDogRQSZMiebQQI4,the chg bear sports bar/grill,41.777047434817106,-87.76153944156653,6335 s central ave ,60638
ChIJDYXmz7AxDogRjKJsnQHJPNY,nova pizza,41.78629925284164,-87.72282652764042,5849 s pulaski rd ,60629
ChIJ0ZFty-EsDogRHoKLStDzB8E,jade court chinese restaurant,41.87352003005835,-87.65696051450144,624-628 s racine ave ,60607
ChIJRYk3wpUtDogR4v7HM1rs_qc,jackie's mexican cuisine,41.83598843774932,-87.64608160187807,3207 s halsted st ,60608
ChIJv2NPdZbSD4gRouXPbrFYvHo,antico,41.917557317725546,-87.68266439539492,1946 n leavitt st ,60647
ChIJmTyEUSDOD4gRl0ZxMKK6Cjo,mr. falafel,41.9977637602161,-87.6997957219191,6404 n california ave ,60645
ChIJeXTItBvMD4gRJ4hG5yqifss,gale street inn,41.970011678252355,-87.76279618588528,4914 n milwaukee ave ,60630
ChIJIVrbHPjMD4gRQfUHdZXic5U,estrella blanca,41.93666807129704,-87.74665459887675,3049 n cicero ave ,60641
ChIJ_bSNqsTSD4gRiY1MNGnZ4vQ,tarboush mediterranean grill,41.9107340942111,-87.66809336341993,1608 w north ave ,60622
ChIJUdv_MmPRD4gR8WVDtktNIgc,yinkres nigerian restaurant,42.00853953880007,-87.69050051086754,2407 w lunt ave ,60645
ChIJf4UCjadCGYgRPk63PEDsfwo,"compass group usa, inc",41.842995989592936,-87.69530930572088,2650 s california ave ,60608
ChIJp3INTqYlDogRhd2yf71gnVI,uncle joes jerk chicken,41.73603017519755,-87.62909450857559,205 w 87th st ,60620
ChIJTVmt6vPMD4gRLDG3F5Tljq4,zacatecas restaurant,41.93133655338099,-87.75299705381228,5037-5039 w diversey ave ,60639
ChIJ4Su6VogtDogRm8DQolCed28,popeye's chicken,41.8447339386662,-87.6953630667087,2556 s california ave ,60608
ChIJcWh97kfJD4gR9zRthArTV6A,superdawg drive-in inc,41.99660885982106,-87.78699944881153,6363 n milwaukee ave ,60646
ChIJD8OBkdcsDogRxVk2nPDC6-g,pizzeria del mercato,41.88678769586561,-87.65669394874121,1154 w fulton market ,60607
ChIJVSqYBt3RD4gRYGhqSbNd4II,khan bbq restaurant,41.997618688841094,-87.6899394819467,2401-2405 w devon ave ,60659
ChIJeym-q3EtDogRPbhJ8DgEfOk,ballast point brewing company,41.886083491794274,-87.6488012338551,212 n green st ,60607
ChIJOxXGyFAtDogR7u-PLnGpdPM,lao peng you llc,41.89600469987965,-87.6779378973854,2020 w chicago ,60622
ChIJ5Rvh3VLSD4gR-ctsHolPXjs,two hearted queen,41.945503653310645,-87.64957851411022,3500 n halsted st ,60657
ChIJs80S9bklDogR4mTfbmcb9gs,jamaican gates,41.80189905551875,-87.62210882249303,111 e 51st st ,60615
ChIJuZtDXFHTD4gRXbUgtM91NIc,levy premium food service limited partnership,41.88124145680335,-87.6742825339533,1901 w madison st ,60612
ChIJ3b--t57SD4gRPhcckb2w6wg,taqueria los comales ,41.920182838435146,-87.69313904053791,2148 n milwaukee ave ,60647
ChIJiUY-tMcsDogR2tYKEYjRn5g,blue spot sushi corp.,41.88418750712781,-87.64111966683218,131 n clinton st ,60661
ChIJB6snzv3MD4gROatXkRBx7LA,martha's grill,41.93152198835163,-87.73910663902876,4457 w diversey ave ,60639
ChIJuZtDXFHTD4gRXbUgtM91NIc,levy premium foodservice limited partnership,41.88124145680335,-87.6742825339533,1901 w madison st ,60612
ChIJJ1U7SsYsDogR52EkVJFBDzI,le pain quotidien,41.88431283109331,-87.64112326659475,135 n clinton ,60661
ChIJJ5i7xP8sDogRZHQ5geS87d8,dusek's board and beer / punch house,41.857827847989796,-87.65741657223244,1223-1227 w 18th st ,60608
ChIJSTxnvclIQIgR_ZCIncsrd5E,jupiter coffee,41.88657732519364,-87.65599106599095,1139 w fulton market ,60607
ChIJP8PLLfLSD4gRzo2BPk1tiQg,taco  bell ,41.92866902058592,-87.67377920462141,2575 n clybourn ave ,60614
ChIJIZeRiaIsDogRwH1eY2uKRio,beezee,41.87635126679324,-87.62618919572563,424 s wabash ave ,60605
ChIJgeJXTN9KbDkRCS7yDDrG4Qw,jaipur,41.88426636711743,-87.64927146811964,847 w randolph st ,60607
ChIJMxmsexItDogRAC6u3uKK1FY,illinois center for rehabilitation and education-r,41.86687083903885,-87.6758133783677,1950 w roosevelt rd ,60608
ChIJDdJ9yqjTD4gR8hwIA_w6Dlc,poke poke,41.94008901097665,-87.6493912545656,802 w belmont ave ,60657
