,place_id,place_name,latitude,longitude,address,zip_code,rating,total_number_of_ratings
10849,ChIJk6QQWKUsDogR1vrLD_bdAEc,chicago theater,41.885237799492714,-87.62778183447382,175 n state st,60601.0,4.7,5272.0
10862,ChIJD_q2GassDogR2Mg6STndELc,eppys cafe & deli,41.884872251854794,-87.63553721738893,162 n franklin st,60606.0,4.4,7.0
10865,ChIJsfDGTj0vDogRvNwy5wYQIC0,steak house & grill inc.,41.77951325699609,-87.6535132947463,1137 w 63rd st,60621.0,2.0,1.0
10867,ChIJPRLnaa0yDogR8XjjD_cgj6U,jr j j fish-chicken & more,41.89548302959406,-87.72538176849254,3944 w chicago ave,60651.0,3.8,115.0
10868,ChIJuygOp-8vDogRdui-5F4StP4,farmhouse chicken strips and more,41.7498828265055,-87.6860234821678,2517 w 79th st,60652.0,5.0,2.0
10873,ChIJNVsUusAxDogRzRHlNOAv2J0,cafezazzo,41.79341484266162,-87.71629715970278,3710 w 55th st,60632.0,2.5,4.0
10874,ChIJy6X2MG0wDogRgR1R7pgPKXU,just tacos taqueria,41.74974186281949,-87.7179463916298,3792 w 79th st,60652.0,4.0,1.0
10876,ChIJ6bvLHOXND4gRIEwSbt09wRU,george's grill kabab inc,41.968552976401575,-87.70920976165466,3216 w lawrence ave,60625.0,5.0,3.0
10878,ChIJC4g4l2LMD4gROIIIv2Knjlo,el spot cafe llc,41.93848321101387,-87.76504727939417,5525 w belmont ave,60641.0,3.0,2.0
10880,ChIJw3dWlm8yDogRTedodwaaYuI,la catedral cafe & restaurant,41.84618419734266,-87.70888991434978,2500 s christiana ave,60623.0,4.5,1270.0
10884,ChIJMQ4trA7TD4gRoBHq8Bvo6BA,berrymoon,41.930082886392576,-87.64368253576015,2618 n clark st,60614.0,3.4,7.0
10896,ChIJs-nPg8_SD4gRDUJc-xsV--I,"between cafe, boutique & lounge",41.90570956925753,-87.67039084096871,1324 n milwaukee ave,60622.0,3.8,17.0
10900,ChIJgTdECGrTD4gRx8kX8E_QDiE,elaine's coffee call,41.91524998684686,-87.63429326814013,1816 n clark st,60614.0,4.3,103.0
10901,ChIJhfiHDG8tDogRZWVOH088kyM,western avenue shrimp house,41.86950794539836,-87.6862642184075,922 s western ave,60612.0,5.0,1.0
10902,ChIJy88fB_0oDogRlnvHc-R7R8A,see thru chinese kitchen inc,41.77329289585066,-87.58644236831431,6700 s stony island ave,60649.0,3.5,121.0
10903,ChIJvUHh5yfSD4gRzaUlW6M3N0E,tokyo marina,41.97417662844776,-87.66833320861801,5058-5060 n clark st,60640.0,3.8,9.0
10908,ChIJz661ZqrSD4gRUTmpDEe5pSA,knockbox  cafe,41.899330918472295,-87.69664492473737,1001 n california ave,60622.0,4.9,15.0
10912,ChIJOZRIE2IsDogRBIb1JemrEj8,tasty city,41.854627313423855,-87.63197604976958,2022 s wentworth ave,60616.0,4.8,5.0
10913,ChIJw7zN0lsyDogRjM0zJbo8XIE,chuchi's pizza,41.85186783555786,-87.72462059411544,2147 s pulaski rd,60623.0,1.0,1.0
10915,ChIJt-h8iqTTD4gRbs_RpUlXM_c,phoebe's cupcakes,41.94270254618496,-87.64433607198748,3327 n broadway,60657.0,4.6,5.0
10918,ChIJuS1aZfzSD4gR3gaAznqW9aY,tavish,41.92875605419546,-87.66237147194119,1335 w wrightwood ave,60614.0,4.0,2.0
10921,ChIJhVkCz1osDogRpxk7AmZnXb8,mimi's churros,41.846381217959646,-87.64661301435865,2520 s halsted st,60608.0,5.0,1.0
10922,ChIJdYyFJgjTD4gRFTDG5aNamNk,baladoche,41.93503359428328,-87.64652325744831,2905 n clark st,60657.0,3.8,9.0
10924,ChIJ14KxWKfTD4gRcKVw83cBgns,looseleaf lounge,41.93546648756444,-87.64409859642616,2915 n broadway,60657.0,3.3,3.0
10925,ChIJRb4MbGQsDogRvsktToVGOI0,great taste house,41.849706090496255,-87.63208955920662,2342 s wentworth ave,60616.0,4.0,1.0
10927,ChIJy096zW3ND4gRFR4pajZEmv0,the charnel house,41.92454422776578,-87.71294962947451,3421 w fullerton ave,60647.0,4.8,12.0
10928,ChIJF1NfDojRD4gRUoRCO7q0qR4,icosium kafe,41.97623033664852,-87.66856717502344,5200 n clark st,60640.0,4.6,11.0
10947,ChIJe_S6t9osDogROvkTnHBlfug,dragonfly mandarin,41.88449668629389,-87.6486655082453,832 w randolph st,60607.0,3.8,37.0
10948,ChIJTcWMCGLLD4gRP55uWpeLfsk,cafe 787,41.92370261244025,-87.77659418436261,6019 w fullerton ave,60639.0,3.3,4.0
10953,ChIJA8A-3KwgDogROHI8hkJ_a2U,epic catering inc.,41.653788688328646,-87.54648963200529,3146 e 133rd st,60633.0,4.8,4.0
10954,ChIJn0Tx42LJD4gRKloMJOKj9ME,parses red hots inc,41.98042053344275,-87.80429664556269,7049 w higgins ave,60656.0,4.5,2.0
10957,ChIJ65gh4MrRD4gRkCbHaXJpCEY,the soul food hut,42.01382813351304,-87.68034643132656,7247 n damen ave,60645.0,3.0,1.0
10961,ChIJuX16elfSD4gRkZodTkfXhDI,sofra turkish kitchen,41.93860472553246,-87.66738884321998,3134 n lincoln ave,60657.0,4.5,2.0
10962,ChIJXYloiHnYEYgRrmSaQe9YYzc,antojitos tapatios el tradicio,41.70262227972573,-87.5348083383225,3643 1/2 e 106th st,60617.0,5.0,2.0
10963,ChIJ5cOhVcUsDogRIEvSd20p6Mw,anna's asian bistro,41.88554481080602,-87.64805391979013,813 w lake,60607.0,3.9,18.0
10964,ChIJ9Rzf8InRD4gRR5xbtwnQiWc,cosina grill inc,41.976242134828354,-87.6724268472438,1706-1708 w foster ave,60640.0,4.3,4.0
10966,ChIJ9wgzl1nSD4gRJkuvq67oKMI,asian avenue,41.9397919187595,-87.66969214409387,1624 w belmont ave,60657.0,3.8,10.0
10967,ChIJVWVYBkbMD4gRbMvBEx8lzMY,"playa escondida restaurant, inc.",41.952761479601065,-87.74744674545474,3938 n cicero ave,60641.0,3.5,2.0
10978,ChIJawXvqMDSD4gRKgAubYVH588,cans bar and canteen,41.91172609687827,-87.67763984445374,1640 n damen ave,60647.0,4.0,5.0
10980,ChIJdYAFdUMoDogRT52Sj4zHWq0,yahs cuisine,41.758871552802745,-87.56693763454342,2347 e 75th st,60649.0,4.3,3.0
10983,ChIJuacOJorLD4gRm-LBczjUHJk,regulus coffee house company,41.95314063266225,-87.7780655339802,6032 w irving park rd,60634.0,5.0,10.0
10985,ChIJIc9fXBHSD4gRGjK3oi7pWe4,"golden angel restaurant, inc.",41.96092475719412,-87.68367626090601,4344 n lincoln ave,60618.0,2.9,7.0
10987,ChIJv8SE7VnSD4gRNXdsUnTzxfw,the dog's bollox,41.93997828474056,-87.66903601700386,3210 n lincoln ave,60657.0,4.0,1.0
10991,ChIJ1XFIMxLND4gRUWG9yb0w-bI,don diablo,41.92443853485333,-87.72142590385965,3749 w fullerton ave,60647.0,3.0,1.0
10993,ChIJs6Lfnq_TD4gRN-vGSAC94m4,mark's chop suey on halsted,41.94306978943972,-87.64921660918642,3343 n halsted st,60657.0,2.7,3.0
10996,ChIJM9tXFmDND4gR0Wle20OvlrY,brand bbq market,41.917589593585454,-87.69825289828418,2824 w armitage ave,60647.0,4.0,5.0
11000,ChIJUU2Nnk4yDogRo25raDCekuM,birreria la barca jal,41.844270979860575,-87.73126846347954,4304 w 26th st,60623.0,3.0,1.0
11003,ChIJQ0nWouTND4gRk6OgwJxWi4Q,dawali mediteranean kitchen,41.97064734770698,-87.70839072729143,4911 n kedzie ave,60625.0,4.1,13.0
11004,ChIJVd64IGDND4gRmOSkBmplkYY,papa  john's,41.91810712421968,-87.69736529538595,2020 n california,60647.0,2.9,95.0
11006,ChIJ_ytA-pHND4gRt87NLMZLQkQ,coquito cocina puertorriquena,41.95105053953947,-87.70808483065089,3824 n kedzie ave,60618.0,1.0,2.0
11007,ChIJzSDN2cYtDogR9E_gddpEjNM,chiu quon restaurant,41.83353525306673,-87.67274903031073,3324 s archer ave,60608.0,1.0,2.0
11010,ChIJp5oZl_8tDogRE2t9jjSWrpM,pablos taco's,41.81898197534103,-87.69650065015708,4106 s archer ave,60632.0,3.3,7.0
11016,ChIJ06Vkz58xDogR_GEQ-nj-oRk,szalas restaurant,41.80000296677763,-87.73516926865645,5214-5220 s archer ave,60632.0,4.5,13.0
11017,ChIJA0n1r5MxDogRLSUzdfw2Pzs,"lunada mexican grill, inc.",41.8045514672873,-87.7200203151367,4888 1/2 s archer ave,60632.0,5.0,1.0
11032,ChIJaX9MKyLTD4gRRBnkdLsTKxs,"ali's grill,inc",41.91336686461645,-87.6530507891693,1751 n sheffield ave,60614.0,3.5,2.0
11033,ChIJhYv6eZrSD4gR8sYMFoIytTg,cafe bolero,41.92319989266042,-87.68773850836422,2252 n western ave,60647.0,4.3,8.0
11035,ChIJSSj-OFMtDogR6WptqLH2dbM,tommy's guitars & cafe,41.89580911737647,-87.69131413976116,2548 w chicago ave,60622.0,4.3,45.0
11037,ChIJmWJ0-awsDogRlrQFlHqUb8A,burke's bacon bar,41.892917667720674,-87.62555144373697,610 n rush st,60611.0,3.8,5.0
11040,ChIJ85EZcaMsDogROnsXrClwzWc,halo asian mix,41.87939700209408,-87.62663087278814,29 e adams st,60603.0,3.0,3.0
11043,ChIJ2y1C9e4tDogRzc2-71nC_A8,puertoriquena sobre el fuego,41.830460657958376,-87.68518672520281,3452 s western ave,60608.0,3.0,1.0
11047,ChIJFWyyxk8zDogRL7VKBcXDKdM,fraternite notre dame inc,41.88943371580722,-87.76533442270464,502 n central ave,60644.0,4.4,19.0
11049,ChIJ3yj1f1fMD4gRL15__zboEfU,golden tiara ltd,41.93978704106656,-87.7467456107272,3231 n cicero ave,60641.0,5.0,1.0
11064,ChIJmYfRH-XND4gRCfXBCPZO6JA,zuzu wraps inc,41.968560560640505,-87.70853637445603,3200 w lawrence ave,60625.0,4.0,1.0
11066,ChIJt1V3kVMuDogRHDgxdtbdXFo,china express,41.78012575548844,-87.66409001096028,6239 s ashland ave,60636.0,5.0,1.0
11070,ChIJ59MB7q3MD4gRkK7ijVZl4C0,tim's fried rice,41.902012800459104,-87.76709341554572,5637 w division st,60651.0,4.4,43.0
11071,ChIJO7Bo_sbSD4gRwMcxXkgS2ME,covo gyro market,41.90881909561822,-87.67525633755872,1482 n milwaukee ave,60622.0,4.4,14.0
11075,ChIJhz35ytTSD4gRfTXj1FeuoGI,swim cafe,41.896052750110606,-87.66161251045357,1357 w chicago ave,60642.0,3.6,13.0
11081,ChIJE5VSZiw7DogRpAg9LMNmMps,rosati's pizza of evergreen park,41.69168160653974,-87.70043191340156,3150 w 111th st,60655.0,4.0,57.0
11083,ChIJ3YrO0MYsDogR9EDBDW8Nb2Q,sataza,41.88097439290439,-87.64131135434275,28 s clinton st,60661.0,3.7,11.0
11085,ChIJnSnqqKMsDogRiNwiyDLXZX0,abou andre llc,41.87837042031117,-87.62544271345834,60 e jackson ave fl,60604.0,4.7,6.0
11090,ChIJHfS1FocsDogRu9AuDPZBjMg,cafe society inc,41.85783824203235,-87.62218405329706,1801 s indiana ave,60616.0,4.2,5.0
11096,ChIJp2RTgRPLD4gR6WJlvzFWmUw,easy easy fast food,41.92367997663243,-87.79876127470352,6924 w grand ave,60707.0,3.0,2.0
11097,ChIJ4_ACVyktDogRyQAOC43ki3E,pasta puttana,41.89091512065677,-87.66256272528273,1407 w grand ave,60642.0,4.0,1.0
11104,ChIJSwFGEU7SD4gRKyTJMoRTiZ0,messner's wrigley grille,41.946831640926156,-87.6638619981349,3553 n southport ave,60657.0,3.7,3.0
11110,ChIJw2X5TYYnDogR7QG07LEsbT4,ruby's hot grill,41.70264905300071,-87.5424165979032,3335 e 106th st,60617.0,3.0,1.0
11117,ChIJGw-5crLSD4gRZLXGsJeRHDY,andrzej grill inc,41.90017741931994,-87.68710513447826,1022 n western ave,60622.0,5.0,2.0
11122,ChIJV1FNH0rTD4gR_5-6mVTJSQ4,badhappy poutine shop,41.90014977443747,-87.63716134942398,939 n orleans st,60610.0,4.4,19.0
11124,ChIJGRZpRAnTD4gRTZopjSLqaPM,fatty's burgers and more chica,41.93135050842164,-87.64412118425226,2665 n clark st,60614.0,4.4,18.0
11126,ChIJdYuoqawxDogRZsxNq6eooB0,madre mia juice bar and veggie cafe,41.77866050373662,-87.73187460420294,4344 w 63rd st,60629.0,5.0,2.0
11133,ChIJN5AVAeLRD4gRqRd2Nz0JqGo,"fishing  cat , inc",41.990564177893724,-87.69728073381681,2706 w peterson ave,60659.0,4.7,3.0
11137,ChIJISnDwfkoDogR0l9IHGPAJdo,shark's fish & chicken,41.75193793360491,-87.55908694571022,2660 e 79th st,60649.0,3.8,258.0
11139,ChIJAS8VLtgoDogRcYCkOtfVxEM,j.b. gee's,41.77335694617281,-87.60837592192955,6652 s langley ave,60637.0,4.0,5.0
11145,ChIJmzC5PrUxDogR4wgF9Xou8Wk,pizza giornos,41.77876996611492,-87.72256327578367,3956 w 63rd st,60629.0,3.4,5.0
11154,ChIJWSZGhyDMD4gRURtZCY7KbYk,hunan spring,41.977041268681724,-87.75442838864393,5279 n elston ave,60630.0,4.3,80.0
11157,ChIJXYZEh8osDogRKhzAjNNEeUY,mike george's complete fitness,41.893015951493396,-87.63877166686338,401 w ontario st,60654.0,5.0,5.0
11164,ChIJEw7mHgXTD4gR8r7fCZ1_lj4,icompute cafe,41.92687005056752,-87.65054031211314,2461 n lincoln ave,60614.0,5.0,1.0
11167,ChIJsb9l2kzTD4gRdsM3CBj_XAg,bel 50,41.896004747205524,-87.63138051690716,738 n clark st,60654.0,4.2,13.0
11168,ChIJTc53p5stDogRyITW7kWrVno,speedway ,41.832133802910384,-87.69472805927643,3401 s california ave,60608.0,3.5,12.0
11173,ChIJA6H6067TD4gRsxth8L1JbR8,el authentico 5 de mayo,41.940634346439296,-87.65105735655327,3223 n clark st,60657.0,4.0,1.0
11181,ChIJBWO2VJPSD4gR9TLN6I84QJU,bucktown beanery,41.921288071895454,-87.67789615505566,2158 n damen ave.,60647.0,3.0,2.0
11185,ChIJs6QHZcfSD4gRjxm02WFG0VE,"cipollina, inc.",41.90960959014405,-87.67729433340367,1545 n damen ave,60622.0,4.0,3.0
11186,ChIJWVRl9avTD4gR4Q9SWZgZJF8,my place for tea,41.940284901833,-87.65426539542696,3210 n sheffield ave,60657.0,1.0,1.0
11189,ChIJ7e6eb7QsDogRTsGPd77cQDw,cyrano's cafe on the riverwalk,41.88820137043229,-87.6209705587203,233 e riverwalk,60601.0,3.3,20.0
11193,ChIJk3VN_cfSD4gR2mx0ekcLH1E,gratto pizzeria n deli,41.90612806012727,-87.67719765262262,1339-1341 n damen ave,60622.0,3.0,1.0
11195,ChIJ2UM37cjND4gRpPA41EiuORE,the baked tomato,41.959951934694594,-87.72849754956722,4358-4360 n elston ave,60641.0,2.4,5.0
11200,ChIJRd5CIubND4gRaq5_CSvodcI,"coffee berry plus, inc",41.96667122670007,-87.71345814571207,4700 n kimball ave,60625.0,1.3,3.0
11201,ChIJQcMoG53RD4gRAVMyyUmI1T4,barrys spot pizza,41.98716055062304,-87.66003099584046,5757-5759 n broadway,60660.0,5.0,2.0
11210,ChIJsYtyvUHMD4gR_3Yid1rZekg,di's den,41.95343828711805,-87.7547543279566,5100-5104 w irving park rd,60641.0,4.6,76.0
11212,ChIJu2SrFxomDogRLbdWj-Zni54,2 plus,41.72691676141542,-87.60473694427931,9218 s cottage grove ave,60619.0,5.0,1.0
11217,ChIJs1MetKjND4gRUp_DT_9wdeU,pollo andino rosticeria,41.94162586513457,-87.72822990010387,3334 n milwaukee ave,60641.0,5.0,1.0
11230,ChIJu4BRtR_TD4gRAHaVscAsfe4,shoe's pub,41.91816480873289,-87.65686283213844,1134 w armitage ave,60614.0,4.3,54.0
11234,ChIJPx35fwnTD4gRGpPJCGprPpY,teagschwendner,41.932721491859006,-87.64335421876027,557 w diversey pkwy,60614.0,4.9,31.0
11239,ChIJPeDBnZksDogRqPNndHASIHY,canady le chocolatier,41.87149139783857,-87.62607612188766,824 s wabash ave,60605.0,5.0,2.0
11247,ChIJp3GNggPTD4gReNqiCJcpgO4,savor  the flavor chicago,41.92866852856844,-87.65357527516916,2545 n sheffield ave,60614.0,4.0,1.0
11249,ChIJMTmMTcYsDogRR2zKLOwMtbc,vanille patisserie,41.88418750712781,-87.64111966683218,131 n clinton st,60661.0,4.0,48.0
11254,ChIJgSA-QyMtDogR5LWFFQyhxB4,bombon cafe corporation,41.88031877928038,-87.6669131057959,36 s ashland ave,60607.0,4.4,19.0
11257,ChIJQYEGYcYsDogRQf508r41SI4,teena mia,41.883052886559646,-87.64468860442474,651 w washington blvd,60661.0,3.0,1.0
11259,ChIJ7y7C218kDogRN1cieGXiyos,"harambee house banquets & dusties buffets, inc.",41.677565550357954,-87.65638236856995,11901 s loomis st,60643.0,4.4,5.0
11261,ChIJPSQaT6nTD4gRKjXdp2xQEVQ,standard india restaurant,41.93982941035494,-87.65224347614244,917 w belmont ave,60657.0,4.4,5.0
11267,ChIJxS4ds9TSD4gR1xjs2fk_W80,branch 27,41.89604365076047,-87.6621873276828,1371 w chicago ave,60642.0,4.1,14.0
11270,ChIJu9lbbEEuDogR23hDMUpM8xk,happy's pizza chicago ,41.77941405614785,-87.67478772951263,2018-2020 w 63rd st,60636.0,4.1,143.0
11275,ChIJLbnlVjkuDogRU8yrYfPCH5M,lithuanian center inc,41.79165350604418,-87.68271249688921,5620 s claremont ave,60636.0,4.5,43.0
11294,ChIJ5bahZCsuDogR-Rd1IykvZaU,los defines ,41.77923235759845,-87.69299833394491,2750 w 63rd st,60629.0,4.0,3.0
11296,ChIJ754o4a_TD4gRNABoI2iIFBQ,arco de cuchilleros inc,41.94499695142234,-87.6492695030158,3445 n halsted st,60657.0,5.0,1.0
11297,ChIJO9HhYKInDogRsJvWU7ypQ1Q,taco mex inc,41.7010642158261,-87.55972343687466,10658 s torrence ave,60617.0,4.5,283.0
11300,ChIJLaHE7FnLD4gR_K3GcaLGZ6A,lucky taco,41.90930330071432,-87.78035994833351,6204 w north ave,60639.0,5.0,1.0
11301,ChIJWU5qmL3SD4gRhiHr5G7P5WM,cafe matou,41.91490097692986,-87.6846674276531,1846-1848 n milwaukee ave,60647.0,3.0,1.0
11304,ChIJlc4c-ispDogRhRkKRD3SBB0,"ace's soul food cafe, inc.",41.78037142154735,-87.61435452532793,432 e 63rd st,60637.0,5.0,5.0
11309,ChIJD-_6YJvSD4gRIb9iSrBst4E,(k)  new  restaurant,41.92496522375393,-87.69240091917366,2556 w fullerton ave bldg,60647.0,4.7,3.0
11310,ChIJq7LklAnTD4gRa_vit6I9RsQ,the embers on broadway,41.93373294049025,-87.64442476241719,2835 n broadway,60657.0,2.0,1.0
11312,ChIJR6hwPcUsDogRO-nZzXFNMc8,ming choy,41.884299993032656,-87.64712646127492,735 w randolph st,60661.0,5.0,1.0
11320,ChIJrb9G5JAvDogRIDWQQwgrW4A,dolphin fish & chicken,41.750388106951974,-87.66943851696671,1828 w 79th st,60620.0,3.6,175.0
11321,ChIJa4LkpbjSD4gReCyjuHvE0d8,estelles cafe & pub ltd,41.9103642042473,-87.6781304283268,2013 w north ave,60647.0,4.5,346.0
11325,ChIJeRMd3PrRD4gRMoaxVy1Ym5E,sherry's bar,41.98472635115914,-87.68962845629801,5652 n western ave,60659.0,4.7,6.0
11327,ChIJBZooBcTSD4gRbRhpSl1HaKo,just indulge,41.910454605856884,-87.67229232495308,1755 w north ave,60622.0,5.0,2.0
11329,ChIJq03HpQLOD4gReTYKMcQ9KsI,money shot restaurant,41.985010876274494,-87.69808432957298,5695 n lincoln ave,60659.0,4.0,1.0
11332,ChIJYYqxZLosDogRMmaBMvTODH8,bonjour cafe,41.88458626715457,-87.63101044588598,100 w randolph st,60601.0,3.3,3.0
11336,ChIJZ7qgG64sDogRXdTeYSu6auU,state street pizza company,41.88931871105875,-87.62815266789968,400 n state st,60654.0,4.0,21.0
11338,ChIJAcTtTrbSD4gRuF0hptYh-J8,crust eat real,41.903259683991145,-87.67950513087908,2056-2058 w division st,60622.0,3.6,10.0
11340,ChIJp69vflLTD4gRD-W5wc_y1cQ,johnny's state st. grill,41.897908727909495,-87.62838013414749,838 n state st,60610.0,4.0,6.0
11347,ChIJv5fr698sDogRkdTqLs7LZi0,stanley's on racine,41.87698119928152,-87.65715347956379,324 s racine ave,60607.0,2.0,1.0
11349,ChIJZWFdpmgsDogRGCjP9KJDNxM,260 sports bar,41.84560337224738,-87.63409152264352,258-260 w 26th st,60616.0,4.0,3.0
11352,ChIJtf89SVvND4gRDCyZ7iu2NWY,treat restaurant llc,41.910651483924326,-87.7069351592786,1616 n kedzie ave,60647.0,4.0,2.0
11356,ChIJz70aea0sDogRew1XMwB9TKk,grahamwich,41.893017092829375,-87.62797013454323,615 n state st,60654.0,4.2,31.0
11367,ChIJMdqwzjHND4gR-FHtdIon_sw,el sitio,41.904309420890215,-87.72619548575882,1255 n pulaski rd,60651.0,4.2,174.0
11368,ChIJD9OOB3DSD4gRMB_8mer7L_c,camalgino's pizza co,41.94608077325462,-87.68809394343724,3539 n western ave,60618.0,2.0,1.0
11372,ChIJieXVmVHSD4gR9ix-8uu0kF0,"safari cup coffee, inc.",41.94357905335495,-87.6640687897183,3404 n southport ave,60657.0,4.7,3.0
11374,ChIJI0de_Z_RD4gRqmLYjXwxUSg,happy grocery & doller,41.99446931501553,-87.65812528718237,1065 w granville ave,60660.0,3.0,7.0
11394,ChIJwycR2lLTD4gRmsBPJME1tAc,cantina 46,41.89581575920819,-87.62641646011672,46 e superior st,60611.0,3.0,3.0
11402,ChIJLy2OpdXTD4gRwNZF8OpwD2k,xong xong express,41.97319805257552,-87.65524806242914,1007 w argyle st,60640.0,4.0,1.0
11403,ChIJB_Nho9XTD4gRSOQ0K62Rszg,senor mariachi mexican restaurant,41.9734781495112,-87.65507958945189,5004 n sheridan rd,60640.0,5.0,1.0
11406,ChIJ74JcWNosDogRC_ZhvkOxwsk,hebron kebobs,41.88423849653096,-87.65087790912479,925 w randolph st,60607.0,4.3,4.0
11410,ChIJO39M4ZMxDogRnzmc-w8pmBA,carlton inn midway,41.803466980600064,-87.72178642964842,4944 s archer ave,60632.0,4.2,573.0
11411,ChIJe3ws1GzTD4gROidPnEpo6vY,francis w. parker school,41.92208684961475,-87.63772276005638,330 w webster ave,60614.0,4.5,14.0
11423,ChIJe53KQk3QD4gRePKBBURkPXs,gruppo di amici,42.01615267045287,-87.66856404328705,1508 w jarvis ave,60626.0,3.7,6.0
11442,ChIJzcsrm2EsDogRdK9bmsEztsQ,shui wah chinese cuisine,41.8532702235994,-87.63424788717859,2162 s archer ave,60616.0,5.0,1.0
11445,ChIJq7nykpcsDogRGHsHEqQVzNY,trattoria caterina,41.874265403079356,-87.62935645538163,614-618 s dearborn st,60605.0,3.8,5.0
11449,ChIJPdgDRj_MD4gRDMyCRPzO4jA,capitol club,41.958114380086265,-87.75247261930888,4244-48 n milwaukee ave,60641.0,4.0,2.0
11452,ChIJC_VC35PMD4gRtpqi6E67gLg,alegre restaurant & bar,41.92414989457289,-87.76136988672664,5406 w fullerton ave,60639.0,4.0,6.0
11458,ChIJrzrcskMyDogR99QCawxAygI,el concordia,41.84420701177881,-87.71973393591715,3801 w 26th st,60623.0,3.0,2.0
11460,ChIJz3EvpC7ND4gR-HKGN6M5_8s,macy's gyros,41.902479211319395,-87.73134481666702,4201 w division st,60651.0,5.0,1.0
11468,ChIJWUbzxrjSD4gR9Opj_8yMo9Y,j.  wellington's,41.91034132627321,-87.67928260452386,2045 w north ave,60647.0,5.0,1.0
11472,ChIJp81hPuAgDogRmR-HLmOY9Do,mario's mini mart,41.651943907653454,-87.54577706930138,13359 s brandon ave,60633.0,4.7,3.0
11473,ChIJxYTYSUHTD4gR2mk72zULhxo,flight 1551,41.91062675138243,-87.63454715819464,1551 n wells st,60610.0,3.0,1.0
11474,ChIJIzaiVT_TD4gRZeIC3olPmBc,5 boroughs pizza company,41.91057807884066,-87.63842811136641,1543 n sedgwick st bldg,60610.0,3.5,31.0
11479,ChIJC1hDh7kvDogRxfKT8wG_n5Q,"fish & chicken place, inc",41.764970897645576,-87.67339131588292,7055 s damen ave,60636.0,4.0,1.0
11481,ChIJcVx_t4EoDogRVPBOTvg4SzE,brother tim's vegetarian fast food,41.73685247706767,-87.5822614426884,1711 e 87th st,60617.0,4.3,7.0
11492,ChIJl-no1D7JD4gRXpeper6LzgQ,american aid society,42.00036552780775,-87.79079496182302,6540 n milwaukee ave,60631.0,4.6,5.0
11494,ChIJ_____xQxDogRLGH4eQU2D_4,midway airport concessionaires,41.79770707150579,-87.74869426106613,5559 s archer ave,60638.0,3.9,8.0
11499,ChIJS6df8XXLD4gR0BbLOoi4Igc,schorsch village improvement,41.93820735278381,-87.79985675548433,6940 w belmont ave,60634.0,4.5,47.0
11509,ChIJL8SQaS87DogRKFwmy56W278,father perez k of c club house,41.69158385086208,-87.70671869760828,3422 w 111th st,60655.0,5.0,1.0
11510,ChIJEQy6vBkzDogRWg8D26DtifA,alabama kitchen inc.,41.87414015564999,-87.74488983002364,425 s cicero ave,60644.0,4.0,1.0
11518,ChIJ82htYEbTD4gRC3MHzWp4rYM,tokyo 21,41.90773847735842,-87.63475461836646,1400 n wells st,60610.0,4.5,4.0
11520,ChIJ7XTVU4_RD4gR1Nco0uuSJiQ,infinespirits,41.98047007654258,-87.6684753336128,5420 n clark st,60640.0,4.6,36.0
11526,ChIJW45UcWfND4gR8FytcKO1U0U,restaurante conoce mi panama,41.91753133022203,-87.70461978939348,3054 w armitage ave,60647.0,5.0,1.0
11527,ChIJwfClQ0rTD4gRGVc4xUnPDLg,stone lotus,41.898696269812156,-87.63710466143999,873 n orleans st,60610.0,4.3,3.0
11528,ChIJbwvTyxnTD4gRYdXBc20bo18,charlie trotters,41.918279291789645,-87.64919887014301,816 w armitage ave,60614.0,4.7,17.0
11529,ChIJ3YXd7X0rDogRvmRQk9Titww,burnham harbor dockside cafe,41.860449933483245,-87.61748819292141,1559 s lake shore dr,60605.0,4.7,21.0
11531,ChIJnZZkHajTD4gRMA0eE2xuoxs,vu sua,41.93525070074849,-87.64895296344513,2925 n halsted st,60657.0,5.0,2.0
11535,ChIJFb5M9qktDogRh8892n6L8QA,taqueria el tacotote inc.,41.85792305759264,-87.66521187127117,1536 w 18th st,60608.0,4.6,553.0
11536,ChIJFewfMWvTD4gRaC9-YvC0DE0,vintage 338,41.91844708184753,-87.63792342122498,338 w armitage ave,60614.0,4.0,1.0
11537,ChIJx94d3ULSD4gR54qkZDfOLHA,terragusto,41.94678887802327,-87.6759470310188,1851 w addison st,60613.0,5.0,3.0
11543,ChIJmxE37XDND4gRoZ7LvQu9pa4,nothin less,41.929744188132,-87.70874481811737,2642 n milwaukee ave,60647.0,4.0,3.0
11545,ChIJkRHG4XwsDogRXJ4xIiyizps,mary lee's smokehouse,41.85297597698842,-87.62703308833021,2 e cermak rd,60616.0,5.0,1.0
11551,ChIJvWltiS3SD4gRBzQ8KHCh-UQ,"alma pita restaurant, inc.",41.965435189323436,-87.66117218838586,4600 n magnolia ave,60640.0,4.0,1.0
11556,ChIJa4ffWLTRD4gRWUbAl_OsWK4,el novillo taqueria inc,42.01258706150375,-87.67448205374414,7137 n clark st,60626.0,4.5,2.0
11559,ChIJmaIRchbKD4gRv2lnDfwkRaE,grandma's pierogi inc,41.964211580169895,-87.83683736522617,4640 n cumberland,60656.0,5.0,2.0
11560,ChIJFfd8VpssDogRLZ4IxP1dVaU,acappella bistro,41.86570260855135,-87.62396590534365,1301 s michigan ave,60605.0,3.0,1.0
