,DBA Name,Latitude,Longitude,Address,Zip
97909,lil jj's fish chicken & more,41.86659208267157,-87.69819577390969,2856 w roosevelt rd ,60612.0
97910,d's,41.92659311588866,-87.64865397223507,2441 n halsted st ,60614.0
97975,denny's den,41.939713343725145,-87.65998560081745,1225 w belmont ave ,60657.0
97979,vio cafe & grill,41.85777101092543,-87.6761195653916,2000 w 18th st ,60608.0
97983,chicago food king/come and get it,41.89173613475068,-87.74554516273666,611 n cicero ave ,60644.0
98002,bacci pizza express,41.97018001663336,-87.76259589329928,4917 n milwaukee ave ,60630.0
98009,stage 773,41.939713343725145,-87.65998560081745,1225 w belmont ave ,60657.0
98024,el  famous  burrito,41.88167134727921,-87.64984266457519,2 s peoria st ,60607.0
98028,hampton inn & suites/gift shop,41.890728908129724,-87.62938565618249,33 w illinois st ,60654.0
98043,"theatredreams chicago, llc",41.885237799492714,-87.62778183447382,175 n state st ,60601.0
98093,squeakies,41.88247657881779,-87.75529606219723,5202 w washington blvd ,60644.0
98116,chicago theater,41.885237799492714,-87.62778183447382,175 n state st ,60601.0
98142,eat fit,41.89168851736832,-87.6243071781258,520 n michigan ave ,60611.0
98157,nat's,41.837812890595934,-87.6354568338994,3110 s shields ave ,60616.0
98183,muskies,41.934168817095546,-87.66117542246363,2878 n lincoln ave ,60657.0
98236,"el souk restaurant, inc",41.89692401629927,-87.62835251591568,806-808 n state st ,60610.0
98275,juice bar,41.92149751090147,-87.66536795689626,1455 w webster ave ,60614.0
98276,missionaries of charity inc.,41.88354851186717,-87.68388119445358,115 n oakley blvd ,60612.0
98282,grand cafe,41.889435746343686,-87.68783220058758,2427 w hubbard st ,60612.0
98283,hdog,41.79877258416171,-87.74149890973776,5341 s archer ave ,60632.0
98338,rook cafe and smoothie bar,41.871623846572156,-87.62431054852695,816 s michigan ave ,60605.0
98437,jays snack,41.880626276535786,-87.72511153875485,3973 w madison st ,60624.0
98464,american restaurant,41.88091463561688,-87.70143860198863,3005 w madison st ,60612.0
98494,arthur's store,41.93928593299953,-87.7205702090301,3716 w belmont ave ,60618.0
98558,tastee freez,41.81364168737443,-87.69451453758582,4400 s california ave ,60632.0
98646,charmers cafe/the dagel and beli shop,42.01615704190618,-87.6682524737912,1500 w jarvis ave ,60626.0
98654,anthony's,41.9466992157225,-87.66415263748829,3548 n southport ave ,60657.0
98702,"around the world - chicago,inc",42.00014772933609,-87.66084730639686,6470 n sheridan rd ,60626.0
98708,nhu lan saigon subs,41.94015060657449,-87.64459420851841,602 w belmont ave ,60657.0
98709,ikebukuro,41.85528170377401,-87.63199264229414,2002 s wentworth ave ,60616.0
98716,chang's oriental express inc,41.94886904696633,-87.71234012217985,3718 n elston ave ,60618.0
98721,yummy bite,41.721771346391954,-87.62843656216967,154 w 95th st ,60628.0
98727,m j flaming,41.89910984731563,-87.6477327600617,903 n halsted st ,60642.0
98736,"perejil restaurant, inc.",41.92441607294821,-87.72331977978253,3835 w fullerton ave ,60647.0
98745,ben's hotdog stand,41.87918669715065,-87.70266846990191,3043 w fifth ave ,60612.0
98906,thai kitchen,41.95419279485841,-87.66810945128016,1513 w irving park rd ,60613.0
98949,north park pizza,41.975805123578695,-87.7132619526397,3352-3354 w foster ave ,60625.0
98952,asmara,42.00025999733053,-87.67119263643927,6511 n clark st ,60626.0
98966,bubble magic,41.754660124393745,-87.7413847586052,7601 s cicero ave ,60652.0
98972,brothers coffee shop inc,41.96728302315077,-87.70858320665873,4720 n kedzie ave ,60625.0
98982,eppys cafe & deli,41.884872251854794,-87.63553721738893,162 n franklin st ,60606.0
99049,seattle sutton's healthy eating,41.97773220402827,-87.65517226785957,5244 n sheridan rd ,60640.0
99108,hacienda la amistad,41.961594914876564,-87.67666386545389,1914 w montrose ave ,60613.0
99120,yang,41.867539291087255,-87.62612468940756,28 e roosevelt rd ,60605.0
99153,"fritz pastry, inc.",41.9325836623945,-87.66396474670145,1408 w diversey pkwy ,60614.0
99159,"chicago whirly, inc.",41.92516299920028,-87.67569912003631,1880 w fullerton ave ,60614.0
99208,steak house & grill inc.,41.779513256996104,-87.65351329474629,1137 w 63rd st ,60621.0
99262,east of edens ii,41.879204554691256,-87.66899491140569,1676 w ogden ave ,60612.0
99268,jr j j fish-chicken & more,41.89548302959406,-87.72538176849254,3944 w chicago ave ,60651.0
99291,farmhouse chicken strips and more,41.7498828265055,-87.6860234821678,2517 w 79th st ,60652.0
99312,light cafe inc0rporated,41.87333101194609,-87.72607003742048,4015 w harrison st ,60624.0
99341,i love tamales,41.85186753761836,-87.70593359696741,3218 w cermak rd ,60623.0
99410,sarku japan,41.754660124393745,-87.7413847586052,7601 s cicero ave ,60652.0
99425,taylor st kitchen,41.868904814267175,-87.68343330010202,2255 w taylor st ,60612.0
99428,soul food to go,41.86890622211534,-87.68335383618081,2253 w taylor st ,60612.0
99429,harry a akouris,41.75937054040258,-87.66349252286128,7401 s ashland ave ,60636.0
99431,hot red grill,41.995145938764075,-87.68965136327799,6235-6237 n western ave ,60659.0
99456,benja's tamales,41.800721300516216,-87.7030730806826,3143 w 51st st ,60632.0
99545,el valle restaurant,41.896165934992815,-87.67598547409763,806 n winchester ave ,60622.0
99557,cafezazzo,41.79341484266162,-87.71629715970278,3710 w 55th st ,60632.0
99559,harold's healthy chicken shack,41.8808046152,-87.71137549591673,3407 1/2 w madison st ,60624.0
99616,taco taco on pulaski,41.88536969377596,-87.7256562397167,283 n pulaski rd ,60624.0
99620,due amici pizzeria,41.945633438616795,-87.7792851916802,6107 w addison st ,60634.0
99625,blue wave fish & chicken,41.86611757403345,-87.7210750331341,3825 w roosevelt rd ,60624.0
99635,moxie,41.946248889070304,-87.6555773524456,3517 n clark st ,60657.0
99652,loomis fast food & mart,41.750316629374,-87.65852694008045,1359 w 79th st ,60620.0
99674,azteca tacos,41.856900470045744,-87.66215595137007,1836 s blue island ave ,60608.0
99698,just tacos taqueria,41.74974186281949,-87.7179463916298,3792 w 79th st ,60652.0
99707,isle of sicily,41.9424249705119,-87.80705284967007,3426 n harlem ave ,60634.0
99713,the savoy,41.90742472961463,-87.6730736738879,1408 n milwaukee ave ,60642.0
99727,the great steak & potatoe co.,41.886567370886944,-87.62438467059714,233 n michigan ave ,60601.0
99754,borinquen restaurant ,41.93856565739177,-87.75855584047643,5247-5249 w belmont ave ,60641.0
99779,george's grill kabab inc,41.968552976401575,-87.70920976165466,3216 w lawrence ave ,60625.0
99781,"2715 west madison, llc",41.880977057715135,-87.69456040712063,2715 w madison st ,60612.0
99794,webster's wine bar,41.92170971743507,-87.66630971808745,1480 w webster ave ,60614.0
99808,el spot cafe llc,41.93848321101387,-87.76504727939417,5525 w belmont ave ,60641.0
99813,starbucks coffee ,41.92158137321288,-87.6645651292835,2200 n clybourn ave ,60614.0
99845,caffe baci inc.,41.88254020245772,-87.62453094472777,20 n michigan ave ,60602.0
99866,pita xpress grill,41.997554172771274,-87.69377017915909,2537-2539 w devon ave ,60659.0
99873,burrito buggy,41.876952992798465,-87.63393971688706,206 w van buren st ,60607.0
99880,via mexicana,41.81068114659683,-87.6648796277618,4553 s ashland ave ,60609.0
99903,,41.799625689272816,-87.59137367044977,1408 e 53rd st ,60615.0
99961,coco bongo neveria corp.,41.90970245263961,-87.73180042155451,4209 w north ave ,60639.0
99971,al bar b que,41.81641927033939,-87.62365733483833,65 e 43rd st ,60653.0
100049,big 4's chop suey corporation,41.7935599699521,-87.80143105710276,5411 s harlem ave ,60638.0
100090,remedies,41.874236845206426,-87.67109607911102,1750 w harrison st ,60612.0
100104,la catedral cafe & restaurant,41.84618419734266,-87.70888991434978,2500 s christiana ave ,60623.0
100159,ribs & bibs inc,41.79945686102498,-87.59193171135288,5300 s dorchester ave ,60615.0
100198,paleteria la tradicion de michoacan,41.93916538604768,-87.74672887476177,3211 n cicero ave ,60641.0
100201,homestead,41.993686692517535,-87.71296649138156,6144 n lincoln ave ,60659.0
100213,morgan's bar and grill,41.864755663393886,-87.64669917908262,1325 s halsted st ,60607.0
100311,berrymoon,41.930082886392576,-87.64368253576015,2618 n clark st ,60614.0
100410,m  henrietta,41.99445003239287,-87.6596937931052,1133 w granville ave ,60660.0
100442,caribou coffee  ,41.87858156072147,-87.6385786681057,222 s riverside plz ,60606.0
100447,mcdonalds ,41.864035639813686,-87.61929706919213,1400 s lake shore dr ,60605.0
100463,chill,41.939255926667535,-87.70226967930802,2949 w belmont ave ,60618.0
100487,cafe university-623 s wabash,41.873908455591575,-87.62583770570953,623 s wabash ave ,60605.0
100514,the italian coffee bar,41.89479837028341,-87.61586664567874,680 n lake shore dr ,60611.0
100542,pancho iii corporation,41.92172351427949,-87.69746847935865,2200-2202 n california ave ,60647.0
100543,the jam house,41.85780570258303,-87.67327895610481,1854 w 18th st ,60608.0
100604,pitabelly,41.87422312847768,-87.62613908342945,606 s wabash ave ,60605.0
100634,church's chicken ,41.856444558725435,-87.66219444234406,1855 s blue island ave ,60608.0
100641,abhiruchi,41.99759740363999,-87.69133151635391,2437 w devon ave ,60659.0
100664,el dulce sabor,41.84035658532032,-87.73226226255112,4311 w 28th st ,60623.0
100670,new don's hot dog,41.80945902660068,-87.61874649572077,318 e 47th st ,60653.0
100688,taurus flavors of chatham,41.7657017204314,-87.62110946315975,112 e 71st st ,60619.0
100732,the green house stakes,41.8424418116072,-87.71610533940965,2700 s millard ave ,60623.0
100738,rotten johnny's,41.896118421364314,-87.66714581284889,801 n ashland ave ,60622.0
100788,sweet cheeks cakes & pastries,41.89769189253554,-87.66748341179813,856 n ashland ave ,60622.0
100806,go roma italian kitchen,41.898021838467066,-87.62838328090673,848 n state st ,60610.0
100810,say cheezzzzz,41.873333685165896,-87.72532900450999,3959 w harrison st ,60624.0
100811,madison  street burgers,41.8808046152,-87.71137549591673,3407 1/2 w madison st ,60624.0
100812,yori's  harolds,41.8808046152,-87.71137549591673,3407 1/2 w madison st ,60624.0
100821,"the original roma beef & pizza, inc",41.99378202199468,-87.7843012101598,6161 n milwaukee ave ,60646.0
100835,boutique bites,41.98541777619033,-87.76884810482302,5717 n elston ave ,60646.0
100847,wiener's circle,41.930200677637416,-87.64376068789055,2622 n clark st ,60614.0
100913,"between cafe, boutique & lounge",41.90570956925753,-87.67039084096871,1324 n milwaukee ave ,60622.0
100925,caribou coffe co. inc.,41.88254020245772,-87.62453094472777,20 n michigan ave ,60602.0
100956,the westminster hot dog,41.882240508067696,-87.63369062959468,11 n wells st ,60606.0
101034,m&m fast food carry out,41.80135826427211,-87.65520319734787,5100 s racine ave ,60609.0
101041,paradise cantina,41.90306967771427,-87.67790675709392,2015 w division ave ,60622.0
101146,mississippi ricks,41.83065731261237,-87.61681052565477,3511 s dr martin luther king jr dr ,60653.0
101178,"great lakes fish & chicken, inc.",41.85907243743453,-87.71618364678199,3620 w 16th st ,60623.0
101241,sir chicken,41.85885038081396,-87.71636125603806,3633 w 16th st ,60623.0
101296,wonderburger inc,41.69205748872885,-87.70069701332983,11045 s kedzie ave ,60655.0
101386,lonchera michoacana,41.961239670648325,-87.71307661799541,3358 w montrose ave ,60618.0
101389,elaine's coffee call,41.91524998684686,-87.63429326814013,1816 n clark st ,60614.0
101475,cafeteria marianao 2,41.91681140021475,-87.74723169418634,4825 w armitage ave ,60639.0
101534,hot doug's,41.942679961602,-87.69806831353777,3324 n california ave ,60618.0
101538,grandaddys subs inc.,41.8688772011714,-87.6853578049071,2343 w taylor st ,60612.0
101540,western avenue shrimp house,41.86950794539836,-87.6862642184075,922 s western ave ,60612.0
101571,polk & western inc,41.87161089478699,-87.6860303713524,749 s western ave ,60612.0
101598,caribou coffee company ,41.89223372222435,-87.6406157447626,600 n kingsbury st ,60654.0
101630,buzz,41.95406040484088,-87.6777270876177,1935 w irving park rd ,60613.0
101631,vida natural,41.852174059880255,-87.68305154307266,2256 w cermak rd ,60608.0
101651,see thru chinese kitchen inc,41.77329289585066,-87.58644236831431,6700 s stony island ave ,60649.0
101699,la michoacana in pilsen,41.85799257570356,-87.66092208076289,1348 w 18th st ,60608.0
101704,tokyo marina,41.97417662844776,-87.66833320861801,5058-5060 n clark st ,60640.0
101722,fresh 82 llc,41.98593151418279,-87.72836921003409,5801 n pulaski rd ,60646.0
101788,the spot,41.96279338812501,-87.65564320865934,4437 n broadway ,60640.0
101793,sabri nihari  restaurant,41.99779705677236,-87.69238861949637,2500-2502 w devon ave ,60659.0
101847,icandylicious,41.892249163400116,-87.60951804879335,700 e grand ave ,60611.0
101848,hira's cafe,42.0080040523078,-87.66664332302713,1416 w morse ave ,60626.0
101868,ocean fish & famaous wings inc.,41.8819301716483,-87.7060028392913,33 n kedzie ave fl ,60612.0
101869,taylor made deli,41.86889279744896,-87.68624731889324,1010-12 s western ave ,60612.0
101870,ocean broasted chicken,41.8819301716483,-87.7060028392913,33 n kedzie ave fl ,60612.0
101881,tavernita,41.893893771995224,-87.6331734103666,151 w erie st ,60654.0
101883,kentucky fried chicken 521048,41.88156197077693,-87.66713471616931,1606 w madison st ,60612.0
101892,hana sushi and express,42.00568707320046,-87.66080017921671,6803 n sheridan rd ,60626.0
101910,alonti cafe,41.881967467024346,-87.6351654428475,1 n franklin st ,60606.0
101920,pho tau bay,41.973415011961535,-87.65542230934776,1010 w argyle st ,60640.0
101928,whispers coffee & tea,41.89168851736832,-87.6243071781258,520 n michigan ave ,60611.0
101948,freshberry,41.8932571852765,-87.62234986002646,211 e ontario st ,60611.0
101970,caribou coffee co.inc.,41.88167475683708,-87.63250418895821,10 s la salle st ,60603.0
102055,knockbox  cafe,41.899330918472295,-87.69664492473737,1001 n california ave ,60622.0
102072,zocalo,41.8932464758799,-87.6378702999609,358 w ontario st ,60654.0
102094,restaurant y rosticeria la chilapena inc.,41.836923800437326,-87.73036890225058,4224 w 31st st ,60623.0
102103,ice cubed llc,41.968781265044996,-87.66790927751249,1509-1511 w lawrence ave ,60640.0
102140,subway sandwich and salads,41.94170177095757,-87.72789069244537,3329 n milwaukee ave ,60641.0
102179,west side gyros & pita kebob,41.87136341003245,-87.68631728625324,754 s western ave ,60612.0
102182,elm street liquors,41.903278401413345,-87.62912853335304,12 w elm st ,60610.0
102195,robinson 's new orleans cajun,41.88199433820508,-87.6397586848809,500 w madison st ,60661.0
102198,nick's pit stop,41.91811081880893,-87.67748669726599,2011 n damen ave ,60647.0
102218,piper's alley,41.91143457806736,-87.63486625308641,1608 n wells st ,60614.0
102223,tasty city,41.854627313423855,-87.63197604976958,2022 s wentworth ave ,60616.0
102245,papa turhano's,41.931360922686245,-87.76822806009937,5648 w diversey ave ,60639.0
102258,chuchi's pizza,41.85186783555786,-87.72462059411544,2147 s pulaski rd ,60623.0
102307,southern soul fish & chicken,41.736851261526105,-87.58233682378281,1709 e 87th st ste ,60617.0
102334,phoebe's cupcakes,41.942702546184954,-87.64433607198748,3327 n broadway ,60657.0
102342,stuffin-it-fresh,41.88199433820508,-87.6397586848809,500 w madison st ,60661.0
102348,dunkin donuts  baskin robbins,41.93085430186138,-87.78752017943243,6445 w diversey ,60707.0
102349,catherine's place,41.8513662093141,-87.72976631700914,4203 w cermak rd ,60623.0
102350,pie hole,41.943512574275715,-87.64897246904448,737 w roscoe st ,60657.0
102359,tavish,41.92875605419546,-87.66237147194119,1335 w wrightwood ave ,60614.0
102382,blue shark resturant,41.73702370117447,-87.6046865329376,8649 s cottage grove ,60619.0
102392,pecking order,41.962159720050074,-87.6662185738834,4416 n clark st ,60640.0
102399,gaspachotes,41.844381573384034,-87.70695444611643,3249 w 26th st ,60623.0
102401,mimi's churros,41.846381217959646,-87.64661301435865,2520 s halsted st ,60608.0
102403,baladoche,41.93503359428328,-87.64652325744831,2905 n clark st ,60657.0
102406,my  yogurt,41.939032813292386,-87.64494165404354,613 w briar pl ,60657.0
102408,rib lady 2,41.8513662093141,-87.72976631700914,4203 w cermak rd ,60623.0
102412,caribou coffee company inc,41.945503653310645,-87.64957851411022,3500 n halsted st ,60657.0
102453,crumbs west madison llc,41.881822493770215,-87.63543657102741,303 w madison st ,60606.0
102456,the bungalow cafe,41.99492140297319,-87.78539173150256,6247 n milwaukee ave ,60646.0
102478,looseleaf lounge,41.93546648756444,-87.64409859642616,2915 n broadway ,60657.0
102491,great taste house,41.849706090496255,-87.63208955920662,2342 s wentworth ave ,60616.0
102492,shrimp and gumbo road,41.737272283554994,-87.55266238459026,8701 s exchange ave ,60617.0
102510,gourmet cortez restaurant,41.77400131892014,-87.72278845858679,6532 s pulaski rd ,60629.0
102517,chuanchuanxiang restaurant,41.85528170377401,-87.63199264229414,2002 s wentworth ave ,60616.0
102548,gimenas club bienestar total,41.84444353922239,-87.71821191334412,3720 w 26th st ,60623.0
102562,otom,41.88663405402807,-87.65184962977254,951 w fulton market ,60607.0
102577,wada,41.924892803987134,-87.64819839725858,2360 n lincoln ave ,60614.0
102619,the charnel house,41.924544227765786,-87.71294962947451,3421 w fullerton ave ,60647.0
102622,"seoul tokyo cafe, inc.",41.98450761309772,-87.69722674280237,5665 n lincoln ave ,60659.0
102629,icosium kafe,41.97623033664852,-87.66856717502344,5200 n clark st ,60640.0
102632,ceres'  table,41.9712798856542,-87.66791542761221,4882 n clark st ,60640.0
102654,tbs african restaurant,41.9734781495112,-87.65507958945189,5004 n sheridan rd ,60640.0
102674,whisper's coffee,41.89168851736832,-87.6243071781258,520 n michigan ave ,60611.0
102675,lure,41.85478377573143,-87.6327328095787,2017 s wells st ,60616.0
102676,el restaurante tinajon,41.960704654894684,-87.73956935358164,4425 w montrose ave ,60641.0
102679,pizzeria and restaurant anthony,41.84390994780063,-87.73412957877234,2605 s kostner ave ,60623.0
102692,calphalon culinary center,41.88317183484875,-87.65213310038212,1000 w washington blvd ,60607.0
102701,kyoto sushi restaurant,41.92776406121777,-87.65221662789114,2534 n lincoln ave ,60614.0
102705,the joynt,41.89400939362274,-87.62986267139296,650 n dearborn st ,60610.0
102709,cafe typhoon,41.89168851736832,-87.6243071781258,520 n michigan ave ,60611.0
102733,huey's,41.97973096387399,-87.66859051045971,1507 w balmoral ave ,60640.0
102742,frutisandwich,41.9240361389609,-87.7533284628243,5053 w fullerton ave ,60639.0
102746,flirty girl fitness chicago,41.884088139980506,-87.65987222180725,1325 w randolph st ,60607.0
102747,caribou coffee company inc.,41.864750024522216,-87.64699276962497,1328 s halsted st ,60607.0
102753,cantonesia restaurant,41.85295755257229,-87.63230521692324,204 w cermak rd ,60616.0
102779,figo's frozen yogurt,41.89565463680069,-87.66153687701221,742 n ada st ,60642.0
102782,andy's cafe,41.90988374801486,-87.71675134304142,3601 w north ave ,60647.0
102835,mama angie,41.938517967432716,-87.76252172746399,5423 w belmont ave ,60641.0
102838,new chinatown restaurant,41.852737087892734,-87.63236961423742,207 w cermak rd ,60616.0
102839,jimmy's fry house,41.83018725526863,-87.68517792510231,3500 s western ave ,60609.0
102877,taste from india,41.83826030922195,-87.62150105304843,209 e 31st st ,60616.0
102892,cafe 455,41.890001335214684,-87.62143868830125,455 n cityfront plaza dr ,60611.0
102897,oliver's cafe inc.,41.83804176501485,-87.63806607291487,451 w 31st st ,60616.0
102910,"leona's pizzeria, inc.",41.7995820117793,-87.59510894342812,1236 e 53rd st ,60615.0
102962,capital one 360,41.898227095018186,-87.62731078276173,21 e chestnut st ,60611.0
102976,la  boulangerie,41.92807807402317,-87.70555205542685,2569 n milwaukee ave ,60647.0
102987,el super taco loco,41.80853190113189,-87.68559060232674,2430 w 47th st ,60632.0
103021,"jie sushi and teriyaki, inc.",41.85528170377401,-87.63199264229414,2002 s wentworth ave ,60616.0
103105,chickie's restaurant co. inc.,41.83938905272788,-87.72427111249546,2839 s pulaski rd ,60623.0
103113,"fresca panini & coffee, inc.",41.97075872775007,-87.76314717614609,4945 n milwaukee ave unit 2,60630.0
103150,gio's tacos,41.737272283554994,-87.55266238459026,8701 s exchange ave ,60617.0
103174,afc sushi @ dominick's ,41.86452119374353,-87.63930409963562,1340 s canal st ,60607.0
103186,clover corp,41.92163661876611,-87.65300408425684,949 w webster ave ,60614.0
103206,homemade  pizza,41.9430896429425,-87.6799695490683,2039 w roscoe st ,60618.0
103217,chicago candy&  nuts,41.942993527453645,-87.71246231557942,3407 n kimball ave ,60618.0
103222,banh mi and co,41.94308026293759,-87.68072842785375,2057 w roscoe st ,60618.0
103272,yanni's dog,41.978743124177576,-87.66008180634104,5318 n broadway ,60640.0
103284,our taurus flavors ,41.831172304342935,-87.62145299065105,206 e 35th st ,60616.0
103293,the university of chicago court theatre,41.79397980947568,-87.60121393569159,5535 s ellis ave ,60637.0
103305,golden loaf,41.95406719797347,-87.67720010750719,1921 w irving park rd ,60613.0
103314,campech corporation,41.99315114329377,-87.7120994051119,6112 n lincoln ave ,60659.0
103342,lp express,41.970833760208265,-87.74482421972742,4968 n elston ave ,60630.0
103356,broadway entertainment inc,41.95328093308364,-87.64988249340523,3916 n broadway ,60613.0
103380,mario's tacos corporation,41.92450769084945,-87.73398032565292,4256 w fullerton ave ,60639.0
103382,sweets etcetera inc,41.76262051392007,-87.57652347627727,1970 e 73rd st ,60649.0
103397,wing chan,41.85363922646491,-87.63502537970963,2157 s china pl ,60616.0
103426,grand central restaurant,41.92912423550477,-87.6533379170593,950-952 w wrightwood ave ,60614.0
103436,kelly's cuban sandwich shop,41.84560861006465,-87.69538780161595,2524 s california ave ,60608.0
103452,dragonfly mandarin,41.88449668629389,-87.6486655082453,832 w randolph st ,60607.0
103468,the hubbard house restaurant,41.89012393802728,-87.63159665930547,110 w hubbard st ,60654.0
103490,cafe 787,41.92370261244025,-87.77659418436261,6019 w fullerton ave ,60639.0
103513,taco bell ,41.94705637337445,-87.65796549962255,1111 w addison st ,60613.0
103524,rainbow pizza,41.945154618703505,-87.64956717649652,3450 n halsted st ,60657.0
103565,schmear,41.95036379958208,-87.64926099909027,3738 n broadway ,60613.0
103583,ciao bella cafe,42.00558686485114,-87.66107732040031,6800 n sheridan rd ,60626.0
103603,urban union,41.86921677973378,-87.66249389074505,1421 w taylor ,60607.0
103652,epic catering inc.,41.653788688328646,-87.54648963200529,3146 e 133rd st ,60633.0
103703,sizzlers pizza & grill,42.019489851040646,-87.67205666727396,1632 w howard st ,60626.0
103707,parses red hots inc,41.98042053344275,-87.80429664556269,7049 w higgins ave ,60656.0
103723,afc sushi @ dominicks ,42.002223375062094,-87.68012882798132,6623 n damen ave ,60645.0
103742,restaurant buen gusto,42.01949107318607,-87.67222364063808,1636 w howard st ,60626.0
103743,citizen skate cafe,41.96556229830614,-87.65326283772093,920 w wilson ave ,60640.0
103751,the soul food hut,42.01382813351304,-87.68034643132656,7247 n damen ave ,60645.0
103761,ja' grill,41.91820856763485,-87.65375768752132,1008 w armitage ave ,60614.0
103794,the main grill,42.011880085331505,-87.70330045881478,2929 w touhy ave ,60645.0
103798,pizza wings and things inc.,41.90936168548472,-87.75811696605398,5267 w north ave ,60639.0
103840,arami go!,41.89245520082696,-87.6223392381482,207 e ohio st ,60611.0
103844,le passage,41.900248755258886,-87.62711775843796,937 n rush st ,60611.0
103866,roadhouse 66,41.942486129981106,-87.65289661051824,3330 n clark st ,60657.0
103880,rammy inc,41.754660124393745,-87.7413847586052,7601 s cicero ave ,60652.0
103909,rita's place,41.8580844048246,-87.65516687374814,1144 w 18th st ,60608.0
103930,city north 14,41.92866978990975,-87.68792223553898,2600 n western ave ,60647.0
103950,great falafel,41.93297686391123,-87.64149608965117,500 w diversey pkwy ,60614.0
103955,rocks lincoln park,41.930590730164106,-87.66114560954081,1301 w schubert ave ,60614.0
103978,jamaica jerk,42.01927259325745,-87.672460658442,1631 w howard st ,60626.0
103987,lin's chinese restaurant,41.92478358339969,-87.71108668873319,3306 w fullerton ave ,60647.0
103992,sofra turkish kitchen,41.93860472553246,-87.66738884321998,3134 n lincoln ave ,60657.0
103993,golden bun,41.91695510428923,-87.7531462159792,5054 w armitage ave ,60639.0
103999,antojitos tapatios el tradicio,41.70262227972573,-87.5348083383225,3643 1/2 e 106th st ,60617.0
104002,burger king ,41.91031543920909,-87.69835676947076,2834 w north ave ,60647.0
104003,nathans i-94 rib and grill,41.80896449953548,-87.63443349975107,325 w 47th st ,60609.0
104006,la roqueta de acapulco ,41.81953313145241,-87.68487387541626,4056 s western ave ,60609.0
104008,anna's asian bistro,41.88554481080602,-87.64805391979013,813 w lake ,60607.0
104014,cosina grill inc,41.976242134828354,-87.6724268472438,1706-1708 w foster ave ,60640.0
104024,71 chop suey,41.765869849360406,-87.61236940946193,510 e 71st st ,60619.0
104143,gaudi coffee & grill,41.893249885934495,-87.66735616835486,624 n ashland ave ,60622.0
104147,burger joint,41.894589024846006,-87.63550636651979,675 n franklin st ,60654.0
104222,asian avenue,41.9397919187595,-87.66969214409387,1624 w belmont ave ,60657.0
104248,las tarascas de morelia,41.95293379525561,-87.77722754978836,6011 w irving park rd ,60634.0
104290,"playa escondida restaurant, inc.",41.952761479601065,-87.74744674545474,3938 n cicero ave ,60641.0
104312,the pepper kitchen inc,41.944772763280824,-87.65410784813349,3441 n sheffield ave ,60657.0
104316,fiorelli pizza,41.88422707893843,-87.65151813840151,945-947 w randolph st ,60607.0
104327,jimmy's rice,41.968194855579135,-87.72227079662382,3737 w lawrence ave unit e,60625.0
104334,e & s,41.97634763987861,-87.70884280916191,5218 n kedzie ave ,60625.0
104342,subway subs and salads,41.80190189209081,-87.62192628789462,115 e 51st st ,60615.0
104353,pure natural blends,41.97880762390489,-87.83673508478304,5444 n cumberland ave ,60656.0
104356,wells street restaurants llc,41.889057859240715,-87.63384153829081,169 w kinzie st ,60654.0
104367,paletas la azteca,41.85193888133392,-87.70089765429344,3012 w cermak rd ,60623.0
104384,arby's roast beef restaurant,41.79446457898084,-87.8014571335323,5345 s harlem ave ,60638.0
104416,soul express,41.76641105932833,-87.56989324244854,2236 e 71st st ,60649.0
104457,ok restaurants,41.85252618682806,-87.63578369845574,2222-2224 s archer ave ,60616.0
104469,province,41.884944581181415,-87.64260180119554,161 n jefferson st ,60661.0
104472,fox & obel,41.89094361522157,-87.61754059260844,401 e illinois st ,60611.0
104481,cedar food,41.786564006416995,-87.67023898101154,1825 w 59th st ,60636.0
104483,aka oni,41.938006880423615,-87.6447545707008,608 w barry ,60657.0
104497,red mango loyola,41.99989387175844,-87.660837284997,6460 n sheridan rd ,60626.0
104539,bowl square,41.88418750712781,-87.64111966683218,131 n clinton st ,60661.0
104540,la bocca,41.96536037797817,-87.68657717232334,4618 n lincoln ave ,60625.0
104546,horseshoe b.b.q,41.95646611974517,-87.68021105499996,4115 n lincoln ave ,60618.0
104555,daddy's pizza,41.92451447028701,-87.73342833776259,4242 w fullerton ave ,60639.0
104579,the hot dog guy,41.88418750712781,-87.64111966683218,131 n clinton #30,60661.0
104585,j story,41.961341255815675,-87.70136659482124,2910 w montrose ave ,60618.0
104588,filo,41.89933653799507,-87.686788170572,959 n western ave ,60622.0
104606,late night thai inc.,41.939779061913065,-87.67067331045945,1650 w belmont ave ,60657.0
104611,cans bar and canteen,41.91172609687827,-87.67763984445374,1640 n damen ave ,60647.0
104622,abu daoud,41.907442564575305,-87.66745466177603,1413 n ashland ave ,60622.0
104667,red lobster restaurant ,41.798509947768466,-87.72316542310594,5201 s pulaski rd ,60632.0
104699,under the el,41.885621553750475,-87.63480048875809,223 w lake st ,60606.0
104722,asian kitchen,41.953030603320926,-87.78621173285995,6352 w irving park rd ,60634.0
104723,"kristoffer's cafe & bakery, inc.",41.85818385686724,-87.64650479620138,1733 s halsted st ,60608.0
104733,club 40,41.93735506983236,-87.76630744539682,3119 n central ave ,60634.0
104741,best sub no2,41.93206862646429,-87.71329441237397,3426 w diversey ave ,60647.0
104782,paulys pizzaria wrigleyville,41.946216967124435,-87.6555515768338,3515 n clark st ,60657.0
